City Name,Population (2011),Year,Public Transport - Average No. of daily trips,Public Transport - Average No. of passengers (day-to-day basis),Public Transport - Average Trip length in km (daily),Public Transport - Average cost per km (daily),Public Transport - Revenue per km
Tirupati,374260,2015-16,33651,36000,11.87,119.7,90
Tirupati,374260,2016-17,NA,NA,NA,NA,NA
Tirupati,374260,2017-18,NA,NA,NA,NA,NA
